season,week,celebrity_name,vote_share_mean,vote_share_std,certainty,eliminated_this_week
2,2,Giselle Fernandez,0.11625163013876062,0.1332500473318411,0.07381694494454238,False
2,2,Master P,0.14439798786921915,0.14846102798518282,0.14290505483157467,False
2,2,Drew Lachey,0.1233607739448034,0.14766892175983848,0.19946917664680786,False
2,3,Tia Carrere,0.13471531873564457,0.15239888520636322,0.24498111426333313,False
2,3,George Hamilton,0.13949850861175409,0.15317573278528337,0.1565276132211616,False
2,3,Lisa Rinna,0.12924062021435925,0.14818890181911012,0.11578612084483764,False
2,3,Stacy Keibler,0.11539432367965988,0.1300445701307955,0.16921076898071263,False
2,3,Jerry Rice,0.13820740785692454,0.1481736251189874,0.06347488916877075,False
2,3,Giselle Fernandez,0.024686827698724732,0.021240651618466513,0.8592688891921172,True
2,3,Master P,0.18768486319282146,0.16074531321619548,0.13615865642549208,False
2,3,Drew Lachey,0.13057213001011142,0.14920427991482205,0.2154349647188044,False
2,4,Tia Carrere,0.1527756218758974,0.1670608355603077,0.11657430424505066,False
2,4,George Hamilton,0.17932487099106878,0.16603991334231577,0.11465644448667478,False
2,4,Lisa Rinna,0.14934046510619303,0.15990050421196908,0.13492230746462386,False
2,4,Stacy Keibler,0.15700281916965989,0.1665188906684128,0.11374438300490941,False
2,4,Jerry Rice,0.15853888980220168,0.15680974361351616,0.10778520494484745,False
2,4,Master P,0.050943456328361725,0.045382401454104965,0.7308129355990965,True
2,4,Drew Lachey,0.15207387672661743,0.16535992497381605,0.054028691728312817,False
2,5,Tia Carrere,0.06618867103025837,0.06062433456038317,0.6427295778398794,True
2,5,George Hamilton,0.19210561071780194,0.1863549070702908,0.03234824558030602,False
2,5,Lisa Rinna,0.1698854415455885,0.17657729094497338,0.10443462559483352,False
2,5,Stacy Keibler,0.17915741925566217,0.1882646828595503,0.1333763721355421,False
2,5,Jerry Rice,0.21959982112191617,0.19570974047294648,0.059246154508258875,False
2,5,Drew Lachey,0.17306303632877287,0.18135191556366678,0.027616301398160736,False
2,6,George Hamilton,0.06593919407893983,0.05538870797676462,0.6292781681206565,True
2,6,Lisa Rinna,0.22670121860920678,0.20225995874582936,0.05088841773330599,False
2,6,Stacy Keibler,0.20421570665181835,0.1999233917931604,0.05983442881321177,False
2,6,Jerry Rice,0.2807839081112231,0.20475402300718668,0.040776615336561406,False
2,6,Drew Lachey,0.22235997254881162,0.205529511136695,0.05914899862325629,False
2,7,Lisa Rinna,0.09390375515730096,0.08124906119234208,0.5577589624440287,True
2,7,Stacy Keibler,0.27016014129217086,0.23670062502044556,0.07607853146622157,False
2,7,Jerry Rice,0.3851611249737973,0.2377118782384708,0.03437895759066967,False
2,7,Drew Lachey,0.25077497857673037,0.2219506801878087,0.04587380492696025,False
2,8,Stacy Keibler,0.3541544762739165,0.2693443073611776,0.03658494135272505,False
2,8,Jerry Rice,0.32036615852592853,0.256773676298184,0.041120861722070745,False
2,8,Drew Lachey,0.325479365200155,0.26230081706219777,0.013486642952305394,False
3,1,Harry Hamlin,0.10227790595902267,0.13094680407636666,0.14104899447182773,False
3,1,Vivica A. Fox,0.09602789918431391,0.12127201786967275,0.2184483870468451,False
3,1,Monique Coleman,0.09217187265139444,0.11806276592881342,0.025875107247720908,False
3,1,Joey Lawrence,0.0948024144543832,0.11579688312583122,0.16398325566697636,False
3,1,Mario Lopez,0.08883049854531658,0.11334181199756033,0.13193253788083203,False
3,1,Emmitt Smith,0.10538060297652808,0.13444475684347346,0.09654005801961119,False
3,1,Shanna Moakler,0.09993341843008686,0.1227627088057873,0.1964217946382225,False
3,1,Willa Ford,0.0998314532328768,0.12304675140129398,0.20312044388007167,False
3,1,Sara Evans,0.09858684659922659,0.12333696835098858,0.14863861049300509,False
3,1,Jerry Springer,0.10457558359874274,0.13075973104596214,0.08537942539282217,False
3,1,Tucker Carlson,0.0175815043681082,0.011919934869489683,0.926682184451901,True
3,2,Harry Hamlin,0.10646710745540741,0.11338639625333238,0.107977233520959,False
3,2,Vivica A. Fox,0.09663552739100804,0.1161682908798023,0.20979892546346057,False
3,2,Monique Coleman,0.10587361889715147,0.12627189142218717,0.2400981975547225,False
3,2,Joey Lawrence,0.09803372390719735,0.1275397945468567,0.18386235134585116,False
3,2,Mario Lopez,0.11923356952216502,0.12932467823594596,0.1581680176540482,False
3,2,Emmitt Smith,0.09998547719195008,0.12142441731417006,0.2771998087372448,False
3,2,Shanna Moakler,0.011054692711321548,0.008146732826284827,0.949553291302034,True
3,2,Willa Ford,0.10327529285668524,0.12123949489542002,0.229350075417599,False
3,2,Sara Evans,0.12223170916383565,0.12879317271428736,0.2252595174417944,False
3,2,Jerry Springer,0.13720928090327822,0.1299190667608517,0.2427816545350845,False
3,3,Harry Hamlin,0.01380992878925326,0.010096418478447129,0.9277270509833411,True
3,3,Vivica A. Fox,0.10958793166059416,0.12603367632253915,0.22808779866987994,False
3,3,Monique Coleman,0.11229219367621264,0.12846906621155965,0.25469195998623606,False
3,3,Joey Lawrence,0.11883584805246969,0.1293275594122432,0.20148360239201946,False
3,3,Mario Lopez,0.1221822481838279,0.13217136396662377,0.2506614601376146,False
3,3,Emmitt Smith,0.14777789443534628,0.13915458480028822,0.1497587299979164,False
3,3,Willa Ford,0.12641305739097633,0.1308905362194417,0.18833817278361242,False
3,3,Sara Evans,0.11551136322311502,0.13510001566722468,0.20366631725539408,False
3,3,Jerry Springer,0.13358953458820483,0.13561184476046323,0.23497867869690736,False
3,4,Vivica A. Fox,0.017271913131249234,0.011663145856744037,0.9260257798524227,True
3,4,Monique Coleman,0.13712740795347253,0.13353229912098397,0.1924477270887731,False
3,4,Joey Lawrence,0.12729789562602703,0.13674695950048527,0.11664972831336373,False
3,4,Mario Lopez,0.11147081918605388,0.12789473551646097,0.27783938992508483,False
3,4,Emmitt Smith,0.14011985144826683,0.13639373479639386,0.2239990453010644,False
3,4,Willa Ford,0.1283658912156209,0.14312502797690205,0.18685717233247112,False
3,4,Sara Evans,0.17535498028675614,0.14915574765486997,0.16215278092872054,False
3,4,Jerry Springer,0.16299124115255353,0.14886583364969527,0.11960771726180341,False
3,5,Monique Coleman,0.14619047663245913,0.13984651658929195,0.2214394149354506,False
3,5,Joey Lawrence,0.17091560765992359,0.15191363762296095,0.1676469115082475,False
3,5,Mario Lopez,0.15359903896553717,0.15223299940611085,0.2098331769485663,False
3,5,Emmitt Smith,0.15267805321252267,0.14167745998350467,0.18856981297225872,False
3,5,Willa Ford,0.018039025635559817,0.013258068580087901,0.9148132785958514,True
3,5,Sara Evans,0.17851591835004965,0.14414616546543213,0.2971424376917329,False
3,5,Jerry Springer,0.18006187954394814,0.14990842086961909,0.2456948034368771,False
3,6,Monique Coleman,0.20366966464006048,0.20777575777925608,0.0617596076987752,False
3,6,Joey Lawrence,0.19472033916096435,0.20368537552189386,0.008616791731481777,False
3,6,Mario Lopez,0.19825759331966128,0.19842823404247317,0.10668853882162832,False
3,6,Emmitt Smith,0.2070109438815093,0.2022098187849162,0.019393244638540974,False
3,6,Jerry Springer,0.19634145899780442,0.19235417254775897,0.05136837419398388,False
3,7,Monique Coleman,0.25378672249003276,0.22820219581247048,0.053939200857145764,False
3,7,Joey Lawrence,0.2298827171257954,0.22392241896965723,0.03511804503809046,False
3,7,Mario Lopez,0.23452258776120202,0.22449996188656518,0.03427323770169699,False
3,7,Emmitt Smith,0.23988972268766853,0.23197920004802078,0.02232866911857967,False
3,7,Jerry Springer,0.041918249935301084,0.030836696617044374,0.8201269838511787,True
3,8,Monique Coleman,0.05529968536098315,0.043732958848416846,0.7920982524001308,True
3,8,Joey Lawrence,0.3151636502979751,0.2294690012755524,0.026289710038769898,False
3,8,Mario Lopez,0.30461537462510546,0.231220829609383,0.02362741809240454,False
3,8,Emmitt Smith,0.32492128971593637,0.23730088617941583,0.030131826356341262,False
3,9,Joey Lawrence,0.3401261194613449,0.26804034079779177,0.04668136724273386,False
3,9,Mario Lopez,0.33365897056851146,0.2648258621430819,0.025504854811152167,False
3,9,Emmitt Smith,0.3262149099701439,0.257667452608424,0.024009565494081064,False
3,10,Mario Lopez,0.48146224205325283,0.2981626050309604,0.01231648791217077,False
3,10,Emmitt Smith,0.5185377579467473,0.29816260503096037,0.012316487912170881,False
4,1,John Ratzenberger,0.09308660753437474,0.1255045878473841,0.2230074427049904,False
4,1,Ian Ziering,0.09291215310010131,0.121387466420974,0.2680621833446325,False
4,1,Clyde Drexler,0.09652427882781085,0.12164193774456628,0.21918761579022294,False
4,1,Laila Ali,0.09129527573913329,0.118195706059869,0.22788356845737268,False
4,1,Apolo Anton Ohno,0.08882401030267632,0.10596352764415493,0.18869506205911935,False
4,1,Shandi Finnessey,0.08909257436723529,0.11120497358214215,0.3073994757106392,False
4,1,Paulina Porizkova,0.09229217214820551,0.11846875826577415,0.24376114352814038,False
4,1,Heather Mills,0.08985135372449435,0.11334113806060367,0.21012492498664825,False
4,1,Billy Ray Cyrus,0.08945785424163002,0.11882590386477962,0.2437862735780849,False
4,1,Joey Fatone,0.09117914042197724,0.11413731612139741,0.13973335320104685,False
4,1,Leeza Gibbons,0.08548457959236133,0.11147323117791581,0.3550710476730229,False
4,2,John Ratzenberger,0.10167094467873287,0.10816069301451334,0.39575573251998775,False
4,2,Ian Ziering,0.09484266475899344,0.10665848757364932,0.18755894559744646,False
4,2,Clyde Drexler,0.12731001503452874,0.11856194846301421,0.24816176068249407,False
4,2,Laila Ali,0.09178250378820298,0.11160504406666247,0.23403876989590666,False
4,2,Apolo Anton Ohno,0.09365784382935985,0.1165335307289906,0.2320935678885251,False
4,2,Shandi Finnessey,0.10591793561590984,0.11314480483653098,0.21024583197005586,False
4,2,Paulina Porizkova,0.010188412867192449,0.0072266372758804966,0.9587268896961438,True
4,2,Heather Mills,0.09397252600466167,0.10720935870813805,0.36167252830222896,False
4,2,Billy Ray Cyrus,0.09728568764972849,0.11238892497011226,0.20992936022191278,False
4,2,Joey Fatone,0.08465656125744953,0.10097928109881284,0.32073794806376554,False
4,2,Leeza Gibbons,0.09871490451524043,0.1092640134752605,0.16731177934920483,False
4,3,John Ratzenberger,0.1247580378327701,0.13064111716820084,0.16297219233963,False
4,3,Ian Ziering,0.0912376052462226,0.10557559828118773,0.15851918647820684,False
4,3,Clyde Drexler,0.15700808876982314,0.14140868848620772,0.11800075790502129,False
4,3,Laila Ali,0.10824347031155111,0.11550202026086202,0.208064432919139,False
4,3,Apolo Anton Ohno,0.10270549910246686,0.12308951371478273,0.2149335994280379,False
4,3,Shandi Finnessey,0.011533449682462081,0.008006690979783845,0.9504244760858341,True
4,3,Heather Mills,0.09474070699040552,0.11134429349492314,0.3504374447290154,False
4,3,Billy Ray Cyrus,0.11185197033234194,0.11841701731379128,0.27592331371274803,False
4,3,Joey Fatone,0.10148097611891779,0.11754995001731242,0.14515505358153769,False
4,3,Leeza Gibbons,0.09644019561303907,0.11262486602436958,0.2172335479184785,False
4,4,John Ratzenberger,0.13834455320659222,0.13360652394100722,0.1360196017557357,False
4,4,Ian Ziering,0.10852170650400762,0.12024628253881979,0.2189301431716314,False
4,4,Clyde Drexler,0.15878859438724405,0.15081811515247665,0.149162617892467,False
4,4,Laila Ali,0.11110610995359085,0.12249003435828405,0.15247448769539773,False
4,4,Apolo Anton Ohno,0.11648918078879429,0.1420959843154181,0.17392500217532791,False
4,4,Heather Mills,0.12026406175435468,0.13442379549784408,0.2500298998408501,False
4,4,Billy Ray Cyrus,0.1161181346125228,0.1340315265145011,0.25057111721306746,False
4,4,Joey Fatone,0.11187979606701166,0.1274052488831542,0.23740024058504428,False
4,4,Leeza Gibbons,0.01848786272588192,0.013181521696190164,0.9224969615151304,True
4,5,John Ratzenberger,0.16318369551871162,0.17466807928040828,0.12919426384338428,False
4,5,Ian Ziering,0.13449616523078067,0.16118510017793805,0.15391662190600885,False
4,5,Clyde Drexler,0.02731792569695915,0.018758702140946316,0.9019583960913007,True
4,5,Laila Ali,0.1355289516673978,0.1609378925041636,0.11760178581975755,False
4,5,Apolo Anton Ohno,0.1266014069337994,0.15192262928046435,0.14490820307077767,False
4,5,Heather Mills,0.13454364536824934,0.15111781804880456,0.15988171115762384,False
4,5,Billy Ray Cyrus,0.14591634244051566,0.1603083091251727,0.0772381884215173,False
4,5,Joey Fatone,0.13241186714358633,0.15468949383949962,0.07137839600014417,False
4,6,John Ratzenberger,0.2094978799139191,0.17163322300681877,0.10114734450451468,False
4,6,Ian Ziering,0.1606040534364858,0.15294502577509897,0.2818535919527114,False
4,6,Laila Ali,0.14405333014530453,0.15094552870523778,0.21054210698086884,False
4,6,Apolo Anton Ohno,0.1359819761454538,0.14603787535194346,0.17583622094108808,False
4,6,Heather Mills,0.02171640676950791,0.01578135800411804,0.9122376974121655,True
4,6,Billy Ray Cyrus,0.18640720767657867,0.1649528430574479,0.11934742320286318,False
4,6,Joey Fatone,0.14173914591275028,0.1562372943355993,0.1425932883441936,False
4,7,John Ratzenberger,0.0324876645690342,0.0236434945052328,0.8675418182313734,True
4,7,Ian Ziering,0.16666606042550172,0.1654729686130328,0.12278195631835642,False
4,7,Laila Ali,0.16970573314119386,0.17704958572914536,0.12520826039069277,False
4,7,Apolo Anton Ohno,0.1966069452073871,0.19587078076289646,0.07451812692888005,False
4,7,Billy Ray Cyrus,0.2604770847159015,0.2019845748283992,0.09358424921555042,False
4,7,Joey Fatone,0.17405651194098112,0.1778688018848189,0.12335594918748272,False
4,8,Ian Ziering,0.2552418254166268,0.2256644019654486,0.06953538083180244,False
4,8,Laila Ali,0.2305140177659295,0.2168674850829384,0.0470486345998149,False
4,8,Apolo Anton Ohno,0.2254569984934871,0.22748690365855745,0.03645010101227597,False
4,8,Billy Ray Cyrus,0.0502457236430536,0.03561959783887093,0.8055425004394168,True
4,8,Joey Fatone,0.23854143468090355,0.22805461903040505,0.0370592954013671,False
4,9,Ian Ziering,0.0581251218530359,0.045650987576242856,0.781026004003109,True
4,9,Laila Ali,0.30450041591410615,0.22183304715829738,0.050409730903729466,False
4,9,Apolo Anton Ohno,0.32161976876896126,0.2325538547744779,0.03655372157614001,False
4,9,Joey Fatone,0.3157546934638972,0.2291849944961447,0.04649701380996385,False
4,10,Laila Ali,0.31341977109769276,0.25539114653243755,0.017823359664017047,False
4,10,Apolo Anton Ohno,0.3377547881252174,0.26403972607086085,0.03984958929722804,False
4,10,Joey Fatone,0.34882544077708955,0.26623288342313023,0.010063800080850394,False
5,1,Cameron Mathison,0.09204788873124228,0.12516781455256226,0.22255246671097484,False
5,1,Jane Seymour,0.08689464527832051,0.11537574473108224,0.2710136651981936,False
5,1,Sabrina Bryan,0.08430588780612311,0.1117355985160012,0.16938798866569782,False
5,1,Jennie Garth,0.09489572353029414,0.12642653712474555,0.13496562918737254,False
5,1,Floyd Mayweather Jr. ,0.10081915990680905,0.12569060023712283,0.2542710746944058,False
5,1,Josie Maran,0.012772242756032382,0.008430185952756662,0.9488201085329626,True
5,1,Albert Reed,0.08617831949836313,0.11228630033856983,0.21658157528344124,False
5,1,Helio Castroneves,0.08813046991195068,0.11207664937641944,0.34114203490508965,False
5,1,Mel B,0.08626539979074792,0.11077180001625778,0.14602762469381847,False
5,1,Wayne Newton,0.08956206258476908,0.11356150973347388,0.15685585026135307,False
5,1,Marie Osmond,0.08609450302545374,0.10922674861168882,0.40383401877391856,False
5,1,Mark Cuban,0.09203369717989426,0.11348322092866621,0.3148425832785824,False
5,2,Cameron Mathison,0.09148997767963239,0.09677435245844045,0.36649449654438815,False
5,2,Jane Seymour,0.10292542530710733,0.11410280934801845,0.22603156415633474,False
5,2,Sabrina Bryan,0.08775190020876326,0.10781045556583373,0.18738164820681236,False
5,2,Jennie Garth,0.09253683240965538,0.09596807429380283,0.28285102456483446,False
5,2,Floyd Mayweather Jr. ,0.0904732418431691,0.10286361087779498,0.17790857024849027,False
5,2,Albert Reed,0.009650100215665737,0.006792645665189187,0.9590852060015491,True
5,2,Helio Castroneves,0.08363132290005236,0.09808869404356826,0.3412607907116947,False
5,2,Mel B,0.08359172056040251,0.09845430457016618,0.20937716193721045,False
5,2,Wayne Newton,0.1438104126521073,0.12215004148461278,0.25344047230788036,False
5,2,Marie Osmond,0.08834588966032879,0.10313557325347791,0.24006463944203316,False
5,2,Mark Cuban,0.12579317656311598,0.11811686194548862,0.357312289673426,False
5,3,Cameron Mathison,0.10273203044533014,0.1270468088082141,0.23814252977067718,False
5,3,Jane Seymour,0.10483837216636151,0.1299945567599104,0.2303482110938243,False
5,3,Sabrina Bryan,0.11000872424356208,0.13090906835436755,0.19532865144413214,False
5,3,Jennie Garth,0.1099228853469861,0.13224991774862757,0.18836214027002451,False
5,3,Floyd Mayweather Jr. ,0.1115766372595479,0.13293712176018438,0.1520451731793766,False
5,3,Helio Castroneves,0.11679364078959707,0.1419370752661605,0.15224021741621918,False
5,3,Mel B,0.10503419637736837,0.12854608543688706,0.16829519437115725,False
5,3,Wayne Newton,0.016447271123807755,0.011678702758511338,0.9255233747673214,True
5,3,Marie Osmond,0.10193009768871837,0.1245276219241616,0.17190986203265002,False
5,3,Mark Cuban,0.12071614455872094,0.13898374348662917,0.05238861929027239,False
5,4,Cameron Mathison,0.11380862399687888,0.13569645495907232,0.22765103012714893,False
5,4,Jane Seymour,0.12932087678539195,0.1414351234470306,0.1931252456567718,False
5,4,Sabrina Bryan,0.11264129985566376,0.12701537445437705,0.12856250090260735,False
5,4,Jennie Garth,0.12100247680229392,0.14557484261399462,0.12825488118528927,False
5,4,Floyd Mayweather Jr. ,0.015114761231483986,0.00981249440784411,0.9343321240118926,True
5,4,Helio Castroneves,0.12061602479326818,0.14148251140479548,0.22986031178276622,False
5,4,Mel B,0.12131741050527153,0.14555807044211552,0.1968557617886706,False
5,4,Marie Osmond,0.12158399410132884,0.14097525598434724,0.2315305261426257,False
5,4,Mark Cuban,0.14459453192841903,0.1425129908324289,0.10842566854403479,False
5,5,Cameron Mathison,0.1257543628845343,0.15243089107376373,0.13883265198118622,False
5,5,Jane Seymour,0.14092971812035673,0.16107105890786289,0.022261074351284105,False
5,5,Sabrina Bryan,0.1342517505427149,0.16102695262679814,0.12317620349136427,False
5,5,Jennie Garth,0.14135560051637605,0.15648959995353873,0.1787231941371027,False
5,5,Helio Castroneves,0.15101728215156496,0.16284680623282657,0.16620808552530186,False
5,5,Mel B,0.13142582117386878,0.15633116011132675,0.08437485326395489,False
5,5,Marie Osmond,0.15519116776698275,0.16464147589410116,0.027239962126799133,False
5,5,Mark Cuban,0.02007429684360153,0.014775916806964108,0.9006283057736222,True
5,6,Cameron Mathison,0.16333564750847102,0.158884618503003,0.17959578696520428,False
5,6,Jane Seymour,0.19892202175233847,0.16323093204217023,0.14658016807310892,False
5,6,Sabrina Bryan,0.020492494328484035,0.014666716848008375,0.8863278524457926,True
5,6,Jennie Garth,0.14323723967726137,0.1487218764425914,0.11245824213265676,False
5,6,Helio Castroneves,0.14138434733407135,0.14356169204138183,0.18002192955352858,False
5,6,Mel B,0.14733041850506998,0.1595316117882455,0.20797626333235486,False
5,6,Marie Osmond,0.18529783089430374,0.15916984406979132,0.13684248914593566,False
5,7,Cameron Mathison,0.19257689326072364,0.18396351886157106,0.04001228756759634,False
5,7,Jane Seymour,0.02444608186448716,0.019175820311877922,0.8760007071779219,True
5,7,Jennie Garth,0.19092801825834918,0.18695998842261827,0.09486620335335838,False
5,7,Helio Castroneves,0.20085473876960186,0.18619027290799411,0.08324045744459951,False
5,7,Mel B,0.19301311698540333,0.1914765370709364,0.03447812908497194,False
5,7,Marie Osmond,0.19818115086143467,0.18720110044862429,0.03887792417093705,False
5,8,Cameron Mathison,0.033677524740013565,0.026727939410186533,0.8441237015380167,True
5,8,Jennie Garth,0.2649585368983231,0.21700260869977447,0.08737648166350087,False
5,8,Helio Castroneves,0.21460149687969582,0.2000723553070531,0.06809088217017989,False
5,8,Mel B,0.22618868916093782,0.20053410281992187,0.11922558146446327,False
5,8,Marie Osmond,0.2605737523210294,0.2137000601051248,0.0992968236101135,False
5,9,Jennie Garth,0.05377687709467236,0.04336529273042453,0.7935363450749862,True
5,9,Helio Castroneves,0.30661573607276715,0.22527658762958044,0.06156868837861007,False
5,9,Mel B,0.3083764389330928,0.22965418468781074,0.03632026407524247,False
5,9,Marie Osmond,0.3312309478994677,0.2315005950488355,0.04143972496613546,False
5,10,Helio Castroneves,0.32893804130223264,0.2736201183042229,0.016905079430127867,False
5,10,Mel B,0.32278330104409975,0.26685774195687384,0.01852588453916104,False
5,10,Marie Osmond,0.3482786576536669,0.27499389467029,0.017835684858352185,False
6,1,Cristian de la Fuente,0.079722759972584,0.09966685655600066,0.36069095267255646,False
6,1,Steve Guttenberg,0.0814267664413943,0.11491179926568326,0.30578140677435717,False
6,1,Priscilla Presley,0.08902103633622921,0.1159363772888363,0.2560448032291144,False
6,1,Marlee Matlin,0.08590601622329552,0.11774680521907577,0.22586799178382788,False
6,1,Shannon Elizabeth,0.08204766523984769,0.10005226552417582,0.3570742213247877,False
6,1,Marissa Jaret Winokur,0.08357418049661822,0.11368574256456956,0.15910786203075955,False
6,1,Jason Taylor,0.07926495142597927,0.10201718097849176,0.2591394188104188,False
6,1,Kristi Yamaguchi,0.0863761451370732,0.1107544622662934,0.24979324576763573,False
6,1,Monica Seles,0.0870767998628442,0.11085432118662453,0.10141855785184606,False
6,1,Penn Jillette,0.08139363153851174,0.10664705921646754,0.2714549081817691,False
6,1,Adam Carolla,0.0813481173607299,0.11215833949858328,0.1320181448362151,False
6,1,Mario,0.08284192996489276,0.10849718868801198,0.15437286360231273,False
6,2,Cristian de la Fuente,0.10517810751163266,0.1278755473188327,0.1801331198219499,False
6,2,Steve Guttenberg,0.12226279302911695,0.1288577571196453,0.1765727639034791,False
6,2,Priscilla Presley,0.09701220857427749,0.1263080024713495,0.18008645822234637,False
6,2,Marlee Matlin,0.08987786403197262,0.12206309145776278,0.19760250383291533,False
6,2,Shannon Elizabeth,0.0885999730441693,0.11335039686124423,0.2214980709937584,False
6,2,Marissa Jaret Winokur,0.09456152591620658,0.12044875172196373,0.23675292145725546,False
6,2,Jason Taylor,0.09204059263068855,0.11895434557269491,0.32390986965751667,False
6,2,Kristi Yamaguchi,0.07997128298688817,0.1025850641283326,0.25636232780539914,False
6,2,Monica Seles,0.016225874335874368,0.011025368897170974,0.9400729737345397,True
6,2,Penn Jillette,0.013619724519378923,0.009604908394205615,0.9445409476972922,True
6,2,Adam Carolla,0.10494719781991552,0.12177068859981699,0.14644741537165729,False
6,2,Mario,0.09570285559987875,0.13082108750351903,0.1970788938484721,False
6,3,Cristian de la Fuente,0.09949647943245031,0.11967560780410849,0.09672341351071845,False
6,3,Steve Guttenberg,0.011959670621993539,0.008026923540902842,0.954889702707417,True
6,3,Priscilla Presley,0.09643544812613657,0.11110018790500316,0.3138673458035408,False
6,3,Marlee Matlin,0.11952681469086118,0.12870306582445537,0.19957588579918784,False
6,3,Shannon Elizabeth,0.09828162766422452,0.11698805121920682,0.32640409214607913,False
6,3,Marissa Jaret Winokur,0.1370570084469344,0.14310210125822984,0.10947801343241004,False
6,3,Jason Taylor,0.10442160489564993,0.12307508386543299,0.27304100132024245,False
6,3,Kristi Yamaguchi,0.10521016785001923,0.12684732574442711,0.21778672739641403,False
6,3,Adam Carolla,0.11298014957582365,0.12617301522390226,0.22436722280016963,False
6,3,Mario,0.11463102869590697,0.13194100088442165,0.16258496778553655,False
6,4,Cristian de la Fuente,0.11511723522442047,0.13473055071348802,0.09580041726584099,False
6,4,Priscilla Presley,0.13207472582907473,0.15302477591868785,0.10385088557531208,False
6,4,Marlee Matlin,0.12752729316484965,0.15456973147549374,0.09835254571021801,False
6,4,Shannon Elizabeth,0.11055813470716627,0.13692851268037193,0.13868656629899223,False
6,4,Marissa Jaret Winokur,0.12234252745439828,0.14085408689463783,0.1337700323662332,False
6,4,Jason Taylor,0.12042839952789891,0.15328580349226964,0.18545256763410145,False
6,4,Kristi Yamaguchi,0.1319858651041009,0.1566585907179985,0.069827869036452,False
6,4,Adam Carolla,0.019795368927827656,0.013012066927259114,0.9101217671280744,True
6,4,Mario,0.12017045006026329,0.14090467532514117,0.09082229280833742,False
